Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre
Baylgam,00:03:33.040,ہاں، یہ غلط ہے۔,4,"Yes, this is wrong.",4,,
Baylgam,00:03:36.400,کیا؟,1,What?,1,,
Baylgam,00:03:37.320,کہ آپ نے بغیر دیکھے کال کاٹ دی۔,8,That you cut the call without,6,,
Baylgam,00:03:40.440,تمہیں کیا لگتا ہے،,4,"What do you think,",4,,
Baylgam,00:03:43.480,نہیں لیکن ایک سوال ضرور ہونا چاہیے کہ کیا,9,"No but there has to be a question,",8,,
Baylgam,00:03:46.560,آپ مجھ پر شک کریں گے؟,6,that will you ever doubt me?,6,,
Baylgam,00:03:51.000,سچ پوچھیں…,2,To be honest…,3,,
Baylgam,00:03:55.400,ایک منٹ انتظار کریں۔,4,Wait a minute.,3,,
Baylgam,00:03:58.640,آپ اس میں شرکت کیوں نہیں کرتے؟,7,Why don’t you attend it?,5,,
Baylgam,00:04:00.080,کال اٹینڈ کرنا بہت ضروری نہیں ہے۔,7,It is not very important to attend the call.,9,,
Baylgam,00:04:04.160,کبھی میری محبت پر شک کرو گے؟,7,will you ever doubt my love?,6,,
Baylgam,00:04:08.920,ام,1,"Umm,",1,,
Baylgam,00:04:10.120,ایک کام کرو تم کال پر بات کرو,8,"do one thing, you talk on the call,",8,,
Baylgam,00:04:12.760,ارے، نہیں، یہ کوئی اہم کال نہیں ہے۔,8,"Hey, no, it is not an important call.",8,,
Baylgam,00:04:16.000,کال اٹھاؤ۔,2,Pick up the call.,4,,
Baylgam,00:04:23.800,دیکھو میں جانتا ہوں کہ تم رمشا کے حوالے سے غیر محفوظ محسوس کر رہے ہو،,16,Look I know you are feeling insecure,7,,
Baylgam,00:04:28.520,لیکن میں صرف یہ واضح کرنا چاہتا ہوں کہ ہمارے درمیان,11,but I just want to clears that,7,,
Baylgam,00:04:30.640,صرف ایک عارضی دوستی تھی,5,we just had a temporary friendship,6,,
Baylgam,00:04:34.240,جو اب نہیں ہے،,4,"which is not there anymore,",5,,
Baylgam,00:04:36.720,افنان، میں تمہیں کسی کے ساتھ شیئر نہیں کر سکتا،,10,"Afnan, I can’t share you with anyone,",7,,
Baylgam,00:04:40.880,اور یہ کہ رمشا تمہیں,5,And that Ramsha wants to take you,7,,
Baylgam,00:04:44.680,میں اسے اچھی طرح جانتا ہوں۔,6,I know it very well.,5,,
Baylgam,00:04:47.080,پلیز، آپ مجھے چھوڑ کر نہیں جائیں گے،,8,"Please, you won’t leave me,",5,,
Baylgam,00:04:49.000,پلیز مجھے مت چھوڑنا،,4,"Please don’t leave me,",4,,
Baylgam,00:04:51.280,میں آپ کو بتا رہا ہوں۔,6,I am telling you.,4,,
Baylgam,00:04:53.160,ہاں ہاں علیزے,3,"Yes, yes, Alizey,",3,,
Baylgam,00:04:56.480,لیکن مجھ پر بھروسہ کرو میں تم سے بہت پیار کرتا ہوں,12,but trust me I love you a lot too,9,,
Baylgam,00:04:59.440,میں تمہارے علاوہ کسی کے بارے میں سوچ بھی نہیں سکتا,11,I can’t even think about anyone,6,,
Baylgam,00:05:02.960,اور میں تم سے وعدہ کرتا ہوں کہ,8,and I promise you,4,,
Baylgam,00:05:06.280,پلیز اپنے دل سے اس بے قراری کو نکال دو,10,please take out this insecurity,5,,
Baylgam,00:05:09.120,میرے اور,2,there is nothing between me and,6,,
Baylgam,00:05:12.200,میں صرف تمہارا ہوں۔  بس تمہارا۔,6,I am just yours. Just yours.,6,,
Baylgam,00:05:27.240,ہیلو افنان۔,2,Hello Afnan.,2,,
Baylgam,00:05:29.600,جب میں آپ سے بات نہیں کرنا چاہتا تو,9,When I don’t want to talk to you,8,,
Baylgam,00:05:32.200,آپ مجھے مسلسل فون کر کے,6,then why are you continuously calling me,7,,
Baylgam,00:05:35.520,اگر میں تمہیں فون نہیں کروں گا تو,8,"If I won’t call you,",5,,
Baylgam,00:05:38.360,اپنے ان دوستوں کو کال کریں,6,Call those friends of yours,5,,
Baylgam,00:05:45.960,جن سے آپ نے ویڈیو وائرل کرنے کا کہا ہے۔,10,who you have asked to get,6,,
Baylgam,00:05:50.720,تم مجھ پر یقین کیوں نہیں کرتے، افنان؟,8,"Why don’t you believe me, Afnan?",6,,
Baylgam,00:05:59.160,میں نے ایسا کچھ نہیں کیا،,6,"I haven’t done anything like that,",6,,
Baylgam,00:06:08.280,میں بھی نہیں کہ اس نے یہ سب کیوں کیا؟,10,I don’t even why have she done all this?,9,,
Baylgam,00:06:11.000,مجھے اب کسی پر بھروسہ نہیں ہے۔,7,I don’t trust anyone now.,5,,
Baylgam,00:06:18.600,میری اپنی ذات بھی نہیں۔,5,Not even my own self.,5,,
Baylgam,00:06:29.480,تم نے مجھے صرف,4,You haven’t just made me,5,,
Baylgam,00:06:32.040,بلکہ میری ذات سے بھی بھروسہ کھو دیا ہے، رمشا۔,10,"but my own self as well, Ramsha.",7,,
Baylgam,00:06:35.760,افنان، بس ایک بار گھر آؤ،,6,"Afnan, just come home once,",5,,
Baylgam,00:06:48.040,بیٹھ کر میری بات سنو، مجھے,6,"sit and listen to me, give me",7,,
Baylgam,00:06:51.840,پلیز مجھے ڈسٹرب نہ کریں۔,5,Please don’t disturb me.,4,,
Baylgam,00:06:57.480,میں آپ کی وجہ سے پہلے ہی مشکل وقت سے گزر رہا ہوں۔,13,I am already going through,5,,
Baylgam,00:07:02.640,خدا کے لیے مجھے,4,For God’s sake give me peace,6,,
Baylgam,00:07:07.120,میں آپ سے بات نہیں کرنا چاہتا،,7,"I don’t want to talk to you,",7,,
Baylgam,00:07:16.920,اب مجھے بار بار کال مت کرنا۔  الوداع,8,Now don’t call me again and again.,7,,
Baylgam,00:07:20.760,افنان؟  افنان؟,2,Afnan? Afnan?,2,,
Baylgam,00:09:56.560,احمد، کیا آپ کو پتہ چلا کہ,7,"Ahmed, did you get to know",6,,
Baylgam,00:10:05.200,کیا کہہ رہے ہو؟,4,What are you saying?,4,,
Baylgam,00:10:06.880,سر افنان نے دوسری شادی کی؟,6,Sir Afnan did a second marriage?,6,,
Baylgam,00:10:13.320,صرف میں ہی نہیں پوری دنیا جانتی ہے،,8,"Not just me, the entire world knows it,",8,,
Baylgam,00:10:19.800,اوہ ہاں، یہ سر افنان ہے۔,6,"Oh yes, this is Sir Afnan.",6,,
Baylgam,00:10:47.280,تم,1,You are responsible for,4,,
Baylgam,00:10:54.320,میں حیران ہوں کہ,4,I am surprised that,4,,
Baylgam,00:10:59.120,اتنی بڑی غلطی کیسے کر سکتا ہے۔,7,how can he make such,5,,
Baylgam,00:11:09.360,تم نے رمشا سے شادی کی۔,6,You married Ramsha.,3,,
Baylgam,00:11:16.040,رمشا جیسی لڑکیوں کو عزت دار لڑکے ملتے ہیں,9,Girls like Ramsha find honorable boys,6,,
Baylgam,00:11:19.760,جو خاندانی اور امیر بھی ہوتے ہیں،,7,"who are family-oriented and rich too,",6,,
Baylgam,00:11:22.800,وہ ان سے شادی کر لیتے ہیں,7,they marry them,3,,
Baylgam,00:11:38.480,اور رمشا نے بھی یہی کیا۔,6,and that is what Ramsha did too.,7,,
Baylgam,00:11:40.880,تم عزت دار بھی ہو، خاندانی بھی ہو,8,"You are honorable, family-oriented,",4,,
Baylgam,00:11:47.840,اس نے تم سے شادی کر کے تمہیں [ __ ] کیا,12,she married you and defamed you,6,,
Baylgam,00:11:54.440,اور پھر راتوں رات مشہور ہو گئی,7,and then she got famous overnight,6,,
Baylgam,00:12:00.040,کیونکہ وہ یہی چاہتی تھی۔,5,because that is what she wanted.,6,,
Baylgam,00:13:39.800,افنان میں آپ کو اتنی دیر سے کال کر رہا ہوں،,11,"Afnan I have been calling you for so long,",9,,
Baylgam,00:13:43.040,میں آپ کو صرف اس صورت میں سمجھا سکتا ہوں,10,I can only explain it to you,7,,
Baylgam,00:13:46.280,کم از کم مجھے کچھ کہنے کا موقع تو دیں۔,10,At least give me a chance,6,,
Baylgam,00:14:13.520,علیزی،,1,"Alizey,",1,,
Baylgam,00:14:15.160,میں آپ کو اپنے دفتر میں شامل ہونے کا مشورہ دوں گا۔  جب آپ اپنے معمولات میں مصروف ہو جائیں تو,21,I would suggest you join your office.,7,,
Baylgam,00:14:27.560,کم از کم اس بارے میں سوچنا چھوڑ دیں گے،,10,You will at least stop thinking about,7,,
Baylgam,00:14:42.160,ورنہ یہ سب سوچ کر آپ کی طبیعت ناساز ہو جائے گی,12,else you will get unwell thinking,6,,
Baylgam,00:14:54.400,اور اپنی حالت دیکھیں گے،,5,"and look in your condition,",5,,
Baylgam,00:14:56.960,ڈاکٹرز سختی سے کہتے ہیں کہ ایسی حالت,8,doctors strictly ask you,4,,
Baylgam,00:15:07.000,میں ٹینشن نہ لیں۔,4,not to take tension in,5,,
Baylgam,00:15:11.600,تو پھر,2,so then what should I do by,7,,
Baylgam,00:15:25.280,وہاں لوگ مجھ سے ایک سے زیادہ سوال کریں گے،,10,"People will ask me multiple questions there,",7,,
Baylgam,00:15:41.680,میں سب کو کیا جواب دوں گا؟,7,what will I answer everyone?,5,,
Baylgam,00:15:53.240,میرے ساتھیوں نے مجھے,4,My colleagues have called me,5,,
Baylgam,00:15:57.000,آخر افنان نے تمہارے ساتھ کیا سلوک کیا ہے؟,9,after all what has Afnan done to you?,8,,
Baylgam,00:16:11.080,میں آپ کے بھانجے کے کاموں کے بارے میں سب کو کیا بتاؤں,13,What should I tell everyone about,6,,
Baylgam,00:16:25.440,جاؤں گا تو پریشانی کا سامنا کروں گا،,8,"I will be the one facing trouble if I go,",10,,
Baylgam,00:16:28.080,سب کا صرف ایک سوال ہوگا کہ,7,"everyone will have just one question,",6,,
Baylgam,00:16:30.600,افنان نے ٹک ٹوکر سے شادی کرکے,7,why did Afnan marry a TikToker,6,,
Baylgam,00:16:36.200,بہت ہو گیا،,3,"Enough Alizey,",2,,
Baylgam,00:16:38.040,لوگ بہت معصوم کام کرتے ہیں لیکن,7,people act very innocent but they are,7,,
Baylgam,00:16:49.320,وہ سب کچھ جانتے ہیں اور یہ,7,they know everything and,4,,
Baylgam,00:16:51.960,کہ ایسی لڑکیاں غیرت مند لڑکوں کو پھنساتی ہیں,9,that such girls trap honorable boys,6,,
Baylgam,00:17:08.640,اور علیزے آپ پہلی بیوی نہیں ہیں,7,"And Alizey, you are not the first wife",8,,
Baylgam,00:17:11.600,ایسی ہزاروں بیویاں,3,there are thousands of such wives,6,,
Baylgam,00:17:33.920,سب ٹھیک ہے ماں,4,All that is fine Mom,5,,
Baylgam,00:17:36.320,لیکن اگر افنان نے رمشا کو طلاق نہیں دی تو,10,"but if Afnan doesn’t divorce Ramsha,",6,,
Baylgam,00:17:47.880,میں افنان سے علیحدگی اختیار کر لوں گی۔,8,so I will take separation from Afnan.,7,,
Baylgam,00:18:24.880,تم کس قسم کی بیوی ہو، علیزی؟,7,"What kind of a wife are you, Alizey?",8,,
Baylgam,00:18:27.320,آپ کو کچھ معلوم نہیں کہ,6,You don’t know anything about,5,,
Baylgam,00:18:30.400,اس کے دل میں کیا چل رہا ہے؟,8,what is going on in his heart?,7,,
Baylgam,00:18:33.480,کچھ دلچسپی دکھائیں۔,3,show some interest.,3,,
Baylgam,00:18:36.960,تو میں کیا کروں ماں؟,5,"So what should I do, Mom?",6,,
Baylgam,00:18:38.960,اگر افنان مجھ سے کچھ شیئر نہیں کرنا چاہتا تو,10,If Afnan doesn’t want to share anything,7,,
Baylgam,00:18:42.800,تم مجھے اس کا الزام کیوں دے رہے ہو؟,9,Why are you blaming me for it?,7,,
Baylgam,00:18:44.640,کیوں کہ آپ ان کی بیوی ہیں,7,Because you are his wife,5,,
Baylgam,00:18:46.160,اور پھر بھی آپ لوگوں کے,6,and still you guys have so much,7,,
Baylgam,00:18:48.720,کیونکہ آپ نے کبھی دلچسپی نہیں لی،,7,"because you never took interest,",5,,
Baylgam,00:18:50.760,آپ کو صرف اپنے کیرئیر کی،,6,"you just care about your career,",6,,
Baylgam,00:18:52.320,اپنے طرز زندگی کی فکر ہے، آپ صرف اپنے آپ پر توجہ مرکوز کرتے ہیں۔,15,"your lifestyle, you just focus on yourself.",7,,
Baylgam,00:18:55.040,کیا آپ نے کبھی اپنے شوہر پر توجہ مرکوز کی ہے؟,11,Have you ever focused on your husband?,7,,
Baylgam,00:18:57.560,کیونکہ آپ کو پرواہ نہیں ہے۔,6,Because you don’t care.,4,,
Baylgam,00:20:18.840,تو، آپ یہاں ہیں؟,4,"So, you are here?",4,,
Baylgam,00:20:23.200,تم نے کیا سوچا کہ اگر تم,7,What did you think that if you would,8,,
Baylgam,00:20:26.000,تمہیں میرا سامنا نہیں کرنا پڑے گا؟,7,you wouldn’t have to face me?,6,,
Baylgam,00:20:29.160,استعمال کیا ہے؟,3,What is the use?,4,,
Baylgam,00:20:35.000,میں جب بھی آپ کے سامنے آتا ہوں،,8,"Whenever I come in front of you,",7,,
Baylgam,00:20:38.760,ایسا لگتا ہے کہ,4,it feels like,3,,
Baylgam,00:20:41.560,آپ مجھے برداشت نہیں کر سکتے،,6,"you cannot tolerate me,",4,,
Baylgam,00:20:44.600,اس لیے میں یہاں سکون کے لیے آیا ہوں۔,9,so I came here for peace.,6,,
Baylgam,00:20:48.520,تو کیا آپ اپنی دوسری بیوی کے پاس نہیں گئے؟,10,So didn’t you go to your second wife?,8,,
Baylgam,00:20:52.120,آپ کی سوشل میڈیا سپر اسٹار,6,Your social media superstar,4,,
Baylgam,00:20:57.360,ویسے، کم از کم اس سے پوچھیں کہ,8,"By the way, at least ask her",7,,
Baylgam,00:20:58.920,وہ آپ کی کون سی ویڈیو,6,which video of yours she plans,6,,
Baylgam,00:21:04.000,آپ کا کیا مطلب ہے؟,5,What do you mean?,4,,
Baylgam,00:21:06.520,کیا کہہ رہے ہو؟,4,What are you saying?,4,,
Baylgam,00:21:08.760,جاؤ اور اپنی بیوی سے پوچھو کہ,7,"Go and ask your wife,",5,,
Baylgam,00:21:15.480,وہ کون سی ویڈیو,4,what other video she plans,5,,
Baylgam,00:21:19.880,علیزے،,1,"Alizey,",1,,
Baylgam,00:21:21.720,کیا کسی نے تم سے کچھ کہا؟,7,did someone say something to you?,6,,
Baylgam,00:21:24.160,یہ سب کیوں کہہ رہے ہو؟,6,Why are you saying all this?,6,,
Baylgam,00:21:31.400,جواب دو,2,Answer me why are you,5,,
Baylgam,00:21:33.920,میں تم سے کچھ پوچھ رہا ہوں۔,7,I am asking you something.,5,,
Baylgam,00:21:37.360,میں صرف یہ دیکھ رہا ہوں کہ,7,I am just watching how big of a,8,,
Baylgam,00:21:41.400,یہ دوسری شادی اور,4,this second marriage and,4,,
Baylgam,00:21:47.280,دیکھو، کیا تم سے,4,"Look,",1,,
Baylgam,00:21:48.440,کسی نے کچھ کہا ہے,5,has someone said something,4,,
Baylgam,00:21:51.400,آپ جو بھی کہہ رہے ہیں،,6,"Whatever you are saying,",4,,
Baylgam,00:21:54.840,بتاؤ۔,1,Tell me.,2,,
Baylgam,00:22:05.520,میں بھول گیا، میں بھول گیا،,6,"I forgot, I forgot,",4,,
Baylgam,00:22:08.160,میں بھول گیا کہ آپ,5,I forgot you don’t want peace,6,,
Baylgam,00:22:17.240,اور اگر اتفاقاً مجھے,4,and if accidentally I am about,6,,
Baylgam,00:22:19.760,آپ کوئی ایسا کام کریں جس سے,7,you do something that,4,,
Baylgam,00:22:24.680,افنان،,1,"Afnan,",1,,
Baylgam,00:22:28.280,رمشا کو طلاق دے دو۔,5,divorce Ramsha.,2,,
Baylgam,00:23:06.200,افنان میں تم سے کچھ کہہ رہا ہوں۔,8,"Afnan, I am saying something to you.",7,,
Baylgam,00:23:07.800,افنان؟,1,Afnan?,1,,
Baylgam,00:23:18.320,کیا ہوا علیزے؟,3,What happened Alizey?,3,,
Baylgam,00:23:20.320,میں کیا کر رہا ہوں؟,5,What am I doing?,4,,
Baylgam,00:23:21.640,اب رمشا کے بعد یہ اور کیا مصیبت ہے جو,10,Now what is this another trouble,6,,
Baylgam,00:23:24.400,علیزے، مجھ سے آہستہ بات کرو،,6,"Alizey, talk to me slowly,",5,,
Baylgam,00:23:25.920,میں تمہیں آخری وارننگ دے رہا ہوں یہ,8,I am giving you the last warning,7,,
Baylgam,00:23:28.600,سچ بتاؤ وہ لڑکی کون تھی؟,6,tell me honestly who was that girl?,7,,
Baylgam,00:23:30.720,یہ اچھی بات ہے کہ سب کو معلوم ہونا چاہیے کہ,11,It's good everyone should know,5,,
Baylgam,00:23:33.280,چپ رہو۔,2,Shut up.,2,,
Baylgam,00:23:42.960,بس چپ کرو۔,3,Just shut up.,3,,
Baylgam,00:23:46.280,اس جگہ سے نکل جاؤ۔,5,Get out of this place.,5,,
Baylgam,00:23:48.920,اس جگہ سے ابھی نکل جاؤ۔,6,Get out of this place right now.,7,,
Baylgam,00:24:07.800,تم مجھ پر شک کر رہے ہو؟,7,You are doubting me?,4,,
Baylgam,00:24:11.080,کیا میں آپ کو سچ بتاؤں؟,6,Shall I tell you the truth?,6,,
Baylgam,00:24:17.720,نہیں,1,No.,1,,
Baylgam,00:24:19.080,مجھے تم پر کوئی شک نہیں ہے۔,7,I am not doubting you at all.,7,,
Baylgam,00:24:24.200,ہاں مجھے تم سے پہلے شک تھا,7,"Yes, I used to doubt you before",7,,
Baylgam,00:24:26.360,جب رمشا ہمارے گھر رہتی تھی,6,when Ramsha was living in our house,7,,
Baylgam,00:24:32.800,لیکن جب سے رمشا چلی گئی ہے,7,but since Ramsha has left,5,,
Baylgam,00:24:35.560,میں اب سکون میں ہوں۔,5,I am in peace now.,5,,
Baylgam,00:24:43.920,اگر اس کی شادی شانی سے ہوئی ہے تو,9,"If she got married to Shani,",6,,
Baylgam,00:24:46.200,اسے سمجھوتہ کر کے,4,she should have compromised,4,,
